year,month,date_of_month,day_of_week,births
1988,2,19,5,11129
1988,2,20,6,9208
1988,2,21,7,8422
1988,2,22,1,10833
1988,2,23,2,11001
1988,2,24,3,10681
1988,2,25,4,10792
1988,2,26,5,11084
1988,2,27,6,9018
1988,2,28,7,8499
1988,2,29,1,9798
1988,3,1,2,11501
1988,3,2,3,11017
1988,3,3,4,11090
1988,3,4,5,11010
1988,3,5,6,8917
1988,3,6,7,8383
1988,3,7,1,10536
1988,3,8,2,11309
1988,3,9,3,10721
1988,3,10,4,10873
1988,3,11,5,10790
1988,3,12,6,8723
1988,3,13,7,8291
1988,3,14,1,10379
1988,3,15,2,11103
1988,3,16,3,11043
1988,3,17,4,10918
1988,3,18,5,11089
1988,3,19,6,8755
1988,3,20,7,8646
1988,3,21,1,10906
1988,3,22,2,11288
1988,3,23,3,10980
1988,3,24,4,11045
1988,3,25,5,11279
1988,3,26,6,9168
1988,3,27,7,8534
1988,3,28,1,10780
1988,3,29,2,11405
1988,3,30,3,10882
1988,3,31,4,10880
1988,4,1,5,10298
1988,4,2,6,8965
1988,4,3,7,8128
1988,4,4,1,11021
1988,4,5,2,11522
1988,4,6,3,11084
1988,4,7,4,10886
1988,4,8,5,11061
1988,4,9,6,8701
1988,4,10,7,8502
1988,4,11,1,10922
1988,4,12,2,11232
1988,4,13,3,10534
1988,4,14,4,10877
1988,4,15,5,11115
1988,4,16,6,8896
1988,4,17,7,8300
1988,4,18,1,10934
1988,4,19,2,11044
1988,4,20,3,11020
1988,4,21,4,10942
1988,4,22,5,11294
1988,4,23,6,9165
1988,4,24,7,8485
1988,4,25,1,11004
1988,4,26,2,11400
1988,4,27,3,11061
1988,4,28,4,11329
1988,4,29,5,10836
1988,4,30,6,8904
1988,5,1,7,8474
1988,5,2,1,10564
1988,5,3,2,11095
1988,5,4,3,10931
1988,5,5,4,11038
1988,5,6,5,11271
1988,5,7,6,8991
1988,5,8,7,8692
1988,5,9,1,11077
1988,5,10,2,11664
1988,5,11,3,11319
1988,5,12,4,11207
1988,5,13,5,10931
1988,5,14,6,8949
1988,5,15,7,8764
1988,5,16,1,11267
1988,5,17,2,11593
1988,5,18,3,11311
1988,5,19,4,11110
1988,5,20,5,11452
1988,5,21,6,8955
1988,5,22,7,8816
1988,5,23,1,11355
1988,5,24,2,11862
1988,5,25,3,11464
1988,5,26,4,11494
1988,5,27,5,11712
1988,5,28,6,9342
1988,5,29,7,8741
1988,5,30,1,9253
1988,5,31,2,11586
1988,6,1,3,12037
1988,6,2,4,11911
1988,6,3,5,11462
1988,6,4,6,9219
1988,6,5,7,8791
1988,6,6,1,11392
1988,6,7,2,11573
1988,6,8,3,11495
1988,6,9,4,11519
1988,6,10,5,11549
1988,6,11,6,9099
1988,6,12,7,8674
1988,6,13,1,11097
1988,6,14,2,11915
1988,6,15,3,11651
1988,6,16,4,11656
1988,6,17,5,11639
1988,6,18,6,9380
1988,6,19,7,9038
1988,6,20,1,11552
1988,6,21,2,12040
1988,6,22,3,11779
1988,6,23,4,11786
1988,6,24,5,11698
1988,6,25,6,9470
1988,6,26,7,8858
1988,6,27,1,11166
1988,6,28,2,12165
1988,6,29,3,11629
1988,6,30,4,11980
1988,7,1,5,11825
1988,7,2,6,9611
1988,7,3,7,8988
1988,7,4,1,9259
1988,7,5,2,11715
1988,7,6,3,12488
1988,7,7,4,12727
1988,7,8,5,12424
1988,7,9,6,9923
1988,7,10,7,9408
1988,7,11,1,11979
1988,7,12,2,12068
1988,7,13,3,11753
1988,7,14,4,11953
1988,7,15,5,12429
1988,7,16,6,9835
1988,7,17,7,9308
1988,7,18,1,11699
1988,7,19,2,12185
1988,7,20,3,12096
1988,7,21,4,11927
1988,7,22,5,12112
1988,7,23,6,9796
1988,7,24,7,9129
1988,7,25,1,11641
1988,7,26,2,12344
1988,7,27,3,12164
1988,7,28,4,12195
1988,7,29,5,12304
1988,7,30,6,10185
1988,7,31,7,9361
1988,8,1,1,11806
1988,8,2,2,12165
1988,8,3,3,11945
1988,8,4,4,12156
1988,8,5,5,12174
1988,8,6,6,9955
1988,8,7,7,9207
1988,8,8,1,12413
1988,8,9,2,12282
1988,8,10,3,12015
1988,8,11,4,12204
1988,8,12,5,12226
1988,8,13,6,9917
1988,8,14,7,9434
1988,8,15,1,11769
1988,8,16,2,12434
1988,8,17,3,11996
1988,8,18,4,12328
1988,8,19,5,12167
1988,8,20,6,9762
1988,8,21,7,9271
1988,8,22,1,11683
1988,8,23,2,12236
1988,8,24,3,11931
1988,8,25,4,12106
1988,8,26,5,12243
1988,8,27,6,9724
1988,8,28,7,9270
1988,8,29,1,11597
1988,8,30,2,12280
1988,8,31,3,11903
1988,9,1,4,11867
1988,9,2,5,12251
1988,9,3,6,9966
1988,9,4,7,9250
1988,9,5,1,9292
1988,9,6,2,12084
1988,9,7,3,12509
1988,9,8,4,12351
1988,9,9,5,12661
1988,9,10,6,9968
1988,9,11,7,9505
1988,9,12,1,12062
1988,9,13,2,12451
1988,9,14,3,12551
1988,9,15,4,12398
1988,9,16,5,12620
1988,9,17,6,10362
1988,9,18,7,9848
1988,9,19,1,12332
1988,9,20,2,12851
1988,9,21,3,12426
1988,9,22,4,12554
1988,9,23,5,12694
1988,9,24,6,9978
1988,9,25,7,9489
1988,9,26,1,12037
1988,9,27,2,12454
1988,9,28,3,11956
1988,9,29,4,12247
1988,9,30,5,12263
1988,10,1,6,9802
1988,10,2,7,9091
1988,10,3,1,11684
1988,10,4,2,12072
1988,10,5,3,11618
1988,10,6,4,11740
1988,10,7,5,11767
1988,10,8,6,9330
1988,10,9,7,9084
1988,10,10,1,11367
1988,10,11,2,11836
1988,10,12,3,11563
1988,10,13,4,11178
1988,10,14,5,11618
1988,10,15,6,9381
1988,10,16,7,8751
1988,10,17,1,11503
1988,10,18,2,11893
1988,10,19,3,11106
1988,10,20,4,11329
1988,10,21,5,11197
1988,10,22,6,9215
1988,10,23,7,8671
1988,10,24,1,11261
1988,10,25,2,11650
1988,10,26,3,11416
1988,10,27,4,11083
1988,10,28,5,11508
1988,10,29,6,8989
1988,10,30,7,8950
1988,10,31,1,9979
1988,11,1,2,11862
1988,11,2,3,11050
1988,11,3,4,11320
1988,11,4,5,11552
1988,11,5,6,9157
1988,11,6,7,8733
1988,11,7,1,11184
1988,11,8,2,11374
1988,11,9,3,11127
1988,11,10,4,11154
1988,11,11,5,11160
1988,11,12,6,9047
1988,11,13,7,8475
1988,11,14,1,10975
1988,11,15,2,11408
1988,11,16,3,10972
1988,11,17,4,11206
1988,11,18,5,11465
1988,11,19,6,8982
1988,11,20,7,8435
1988,11,21,1,11358
1988,11,22,2,11864
1988,11,23,3,10961
1988,11,24,4,8524
1988,11,25,5,10098
1988,11,26,6,8912
1988,11,27,7,8510
1988,11,28,1,11049
1988,11,29,2,11523
1988,11,30,3,11229
1988,12,1,4,11227
1988,12,2,5,10899
1988,12,3,6,8870
1988,12,4,7,8324
1988,12,5,1,10651
1988,12,6,2,11297
1988,12,7,3,11095
1988,12,8,4,11131
1988,12,9,5,10878
1988,12,10,6,8825
1988,12,11,7,8452
1988,12,12,1,10959
1988,12,13,2,11283
1988,12,14,3,11362
1988,12,15,4,11364
1988,12,16,5,11463
1988,12,17,6,8756
1988,12,18,7,8431
1988,12,19,1,11716
1988,12,20,2,12435
1988,12,21,3,11323
1988,12,22,4,10729
1988,12,23,5,9997
1988,12,24,6,8293
1988,12,25,7,7835
1988,12,26,1,8683
1988,12,27,2,11528
1988,12,28,3,11847
1988,12,29,4,11704
1988,12,30,5,11837
1988,12,31,6,9133
